ip,port
161.207.24.0,80
161.207.32.0,80
161.207.64.0,80
161.207.128.0,80
163.0.0.0,80
163.53.8.0,80
163.53.240.0,80
163.125.0.0,80
163.142.0.0,80
180.76.4.0,80
180.76.16.0,80
103.227.72.0,80
103.227.80.0,80
103.227.100.0,80
103.227.120.0,80
103.227.132.0,80
103.227.136.0,80
103.227.196.0,80
103.227.204.0,80
103.227.206.0,80
163.177.0.0,80
163.179.0.0,80
180.76.33.0,80
180.76.34.0,80
180.76.36.0,80
180.76.40.0,80
180.76.48.0,80
180.76.64.0,80
180.76.72.0,80
180.76.77.0,80
180.76.78.0,80
103.227.212.0,80
103.227.228.0,80
163.204.0.0,80
170.252.152.0,80
171.34.0.0,80
171.36.0.0,80
171.116.0.0,80
171.120.0.0,80
175.16.0.0,80
175.42.0.0,80
175.44.0.0,80
180.76.80.0,80
180.76.96.0,80
180.76.128.0,80
180.76.192.0,80
180.76.224.0,80
103.228.12.0,80
103.228.88.0,80
103.228.160.0,80
103.228.176.0,80
103.228.204.0,80
103.228.208.0,80
103.228.232.0,80
103.229.20.0,80
103.229.136.0,80
175.102.0.0,80
175.102.32.0,80
180.76.240.0,80
180.76.248.0,80
180.76.252.0,80
180.76.255.0,80
180.96.0.0,80
180.136.0.0,80
180.148.16.0,80
180.148.152.0,80
180.148.216.0,80
180.148.224.0,80
103.229.148.0,80
175.102.132.0,80
175.146.0.0,80
175.148.0.0,80
175.152.0.0,80
175.160.0.0,80
175.184.128.0,80
180.76.32.0,80
180.95.128.0,80
180.129.128.0,80
180.149.128.0,80
180.152.0.0,80
103.229.172.0,80
103.229.212.0,80
103.229.216.0,80
103.229.228.0,80
103.229.236.0,80
103.229.240.0,80
103.230.0.0,80
103.230.28.0,80
180.130.0.0,80
180.188.0.0,80
180.210.236.0,80
180.160.0.0,80
180.184.48.0,80
180.212.0.0,80
180.235.64.0,80
182.18.79.0,80
182.18.80.0,80
182.18.96.0,80
182.23.184.0,80
182.23.200.0,80
103.230.40.0,80
103.230.96.0,80
180.223.0.0,80
182.18.64.0,80
182.48.96.0,80
182.50.8.0,80
182.54.0.0,80
182.88.0.0,80
182.112.0.0,80
182.175.240.0,80
182.236.160.0,80
182.32.0.0,80
182.50.0.0,80
103.230.196.0,80
103.230.200.0,80
103.230.212.0,80
103.230.236.0,80
103.231.16.0,80
103.231.64.0,80
103.231.144.0,80
103.231.180.0,80
103.231.244.0,80
183.92.0.0,80
183.184.0.0,80
192.11.23.0,80
192.11.26.0,80
192.11.39.0,80
182.61.0.0,80
182.84.0.0,80
182.96.0.0,80
182.128.0.0,80
182.144.0.0,80
182.157.0.0,80
182.200.0.0,80
182.236.128.0,80
182.240.0.0,80
103.232.4.0,80
103.232.144.0,80
192.55.68.0,80
192.102.204.0,80
192.102.206.0,80
192.139.135.0,80
192.139.136.0,80
192.170.79.0,80
194.138.203.0,80
198.175.100.0,80
199.7.72.0,80
183.0.0.0,80
183.64.0.0,80
103.232.212.0,80
103.232.214.0,80
103.233.4.0,80
103.233.44.0,80
103.233.52.0,80
103.233.104.0,80
103.233.128.0,80
103.233.136.0,80
103.233.228.0,80
202.38.8.0,80
202.38.147.0,80
183.78.180.0,80
183.81.180.0,80
183.91.136.0,80
183.128.0.0,80
183.160.0.0,80
192.23.191.0,80
192.55.10.0,80
192.55.46.0,80
192.102.205.0,80
103.234.0.0,80
103.234.20.0,80
202.38.161.0,80
202.38.164.0,80
202.41.152.0,80
202.43.148.0,80
202.43.152.0,80
202.63.160.0,80
202.63.248.0,80
202.69.4.0,80
202.70.0.0,80
192.232.97.0,80
198.208.17.0,80
103.234.56.0,80
103.234.124.0,80
103.234.128.0,80
103.234.172.0,80
103.234.180.0,80
103.235.56.0,80
103.235.80.0,80
103.235.128.0,80
103.235.144.0,80
202.75.208.0,80
202.77.39.0,80
199.244.144.0,80
202.0.100.0,80
202.0.122.0,80
202.1.105.0,80
202.1.106.0,80
202.3.128.0,80
202.6.6.0,80
202.6.66.0,80
202.6.72.0,80
103.235.192.0,80
103.235.200.0,80
202.84.16.0,80
202.91.184.0,80
202.91.186.0,80
202.91.190.0,80
202.93.252.0,80
202.93.254.0,80
202.94.1.0,80
202.95.0.0,80
202.96.0.0,80
202.6.87.0,80
202.6.88.0,80
103.235.220.0,80
103.235.224.0,80
103.236.0.0,80
103.236.64.0,80
103.236.96.0,80
103.236.120.0,80
103.236.184.0,80
103.236.240.0,80
103.237.0.0,80
202.96.64.0,80
202.97.128.0,80
202.6.92.0,80
202.6.103.0,80
202.6.108.0,80
202.6.110.0,80
202.6.114.0,80
202.6.176.0,80
202.8.0.0,80
202.8.2.0,80
202.8.4.0,80
103.237.24.0,80
103.237.88.0,80
202.98.0.0,80
202.99.2.0,80
202.99.4.0,80
202.99.8.0,80
202.99.16.0,80
202.99.32.0,80
202.99.64.0,80
202.99.128.0,80
202.102.128.0,80
202.8.12.0,80
202.8.24.0,80
103.237.152.0,80
103.237.176.0,80
103.237.192.0,80
103.238.0.0,80
103.238.16.0,80
103.238.32.0,80
103.238.48.0,80
103.238.56.0,80
103.238.88.0,80
202.102.224.0,80
202.106.0.0,80
202.8.77.0,80
202.8.192.0,80
202.9.32.0,80
202.9.34.0,80
202.9.48.0,80
202.9.51.0,80
202.9.52.0,80
202.9.54.0,80
202.9.57.0,80
103.238.96.0,80
103.238.132.0,80
103.238.140.0,80
103.238.144.0,80
103.238.160.0,80
202.106.64.0,80
202.106.96.0,80
202.106.98.0,80
202.106.106.0,80
202.106.108.0,80
202.106.111.0,80
202.106.112.0,80
202.106.128.0,80
202.106.168.0,80
202.9.58.0,80
202.10.74.0,80
202.10.76.0,80
202.12.1.0,80
202.12.2.0,80
103.238.196.0,80
103.238.204.0,80
103.238.252.0,80
103.239.0.0,80
103.239.44.0,80
103.239.68.0,80
103.239.152.0,80
103.239.180.0,80
103.239.184.0,80
202.106.176.0,80
202.106.184.0,80
202.12.17.0,80
202.12.18.0,80
202.12.72.0,80
202.12.84.0,80
202.12.96.0,80
202.12.98.0,80
202.12.106.0,80
202.12.111.0,80
202.12.116.0,80
103.239.192.0,80
103.239.204.0,80
202.106.188.0,80
202.106.190.0,80
202.106.192.0,80
202.107.0.0,80
202.108.0.0,80
202.110.0.0,80
202.110.192.0,80
202.111.128.0,80
202.122.128.0,80
202.14.64.0,80
202.14.69.0,80
103.239.208.0,80
103.239.224.0,80
103.239.244.0,80
103.240.16.0,80
103.240.36.0,80
103.240.72.0,80
103.240.84.0,80
103.240.124.0,80
103.240.172.0,80
202.127.12.0,80
202.127.208.0,80
202.14.73.0,80
202.14.74.0,80
202.14.76.0,80
202.14.78.0,80
202.14.88.0,80
202.14.97.0,80
202.14.104.0,80
202.14.108.0,80
202.14.111.0,80
103.240.244.0,80
103.241.12.0,80
202.130.224.0,80
202.130.240.0,80
202.136.208.0,80
202.136.254.0,80
202.165.96.0,80
202.165.208.0,80
202.168.160.0,80
202.170.128.0,80
203.65.240.0,80
202.14.114.0,80
103.241.92.0,80
103.241.96.0,80
103.241.160.0,80
103.241.184.0,80
103.241.220.0,80
103.242.128.0,80
103.242.130.0,80
103.242.160.0,80
103.242.168.0,80
203.80.144.0,80
203.86.40.0,80
202.14.118.0,80
202.14.124.0,80
202.14.127.0,80
202.14.129.0,80
202.14.135.0,80
202.14.136.0,80
202.14.149.0,80
202.14.151.0,80
202.14.157.0,80
103.242.176.0,80
103.242.200.0,80
203.86.50.0,80
203.86.52.0,80
203.86.56.0,80
203.92.160.0,80
203.93.0.0,80
203.100.192.0,80
202.14.158.0,80
202.14.169.0,80
202.14.170.0,80
202.14.176.0,80
202.14.184.0,80
103.242.212.0,80
103.242.220.0,80
103.242.240.0,80
103.243.136.0,80
103.243.252.0,80
103.244.16.0,80
103.244.58.0,80
103.244.60.0,80
103.244.64.0,80
203.128.96.0,80
203.132.32.0,80
202.14.208.0,80
202.14.213.0,80
202.14.219.0,80
202.14.220.0,80
202.14.222.0,80
202.14.225.0,80
202.14.226.0,80
202.14.231.0,80
202.14.239.0,80
103.244.80.0,80
103.244.164.0,80
203.135.160.0,80
203.148.0.0,80
203.148.8.0,80
203.148.12.0,80
203.148.16.0,80
203.148.24.0,80
203.148.32.0,80
203.148.48.0,80
203.148.56.0,80
202.14.246.0,80
202.14.251.0,80
103.244.232.0,80
103.244.252.0,80
103.245.23.0,80
103.245.52.0,80
103.245.60.0,80
103.245.80.0,80
103.245.124.0,80
103.245.128.0,80
103.246.8.0,80
203.148.62.0,80
203.158.16.0,80
202.20.66.0,80
202.20.79.0,80
202.20.87.0,80
202.20.88.0,80
202.20.90.0,80
202.20.94.0,80
202.20.114.0,80
202.20.117.0,80
103.246.120.0,80
103.246.132.0,80
103.246.152.0,80
203.166.160.0,80
203.176.168.0,80
203.196.5.0,80
203.196.6.0,80
203.207.96.0,80
203.207.104.0,80
203.208.0.0,80
203.212.0.0,80
203.212.8.0,80
202.20.120.0,80
202.20.125.0,80
202.20.127.0,80
202.21.131.0,80
202.21.132.0,80
103.247.168.0,80
103.247.176.0,80
103.247.200.0,80
103.247.212.0,80
103.248.64.0,80
103.248.100.0,80
103.248.124.0,80
103.248.152.0,80
103.248.168.0,80
210.5.128.0,80
210.12.0.0,80
202.21.141.0,80
202.21.142.0,80
202.21.147.0,80
202.21.148.0,80
202.21.150.0,80
202.21.152.0,80
202.21.154.0,80
202.21.156.0,80
202.21.208.0,80
103.248.192.0,80
103.248.212.0,80
210.14.160.0,80
210.14.192.0,80
210.15.0.0,80
210.15.128.0,80
210.21.0.0,80
210.22.0.0,80
210.51.0.0,80
210.52.0.0,80
210.52.64.0,80
202.22.248.0,80
202.27.136.0,80
103.248.224.0,80
103.249.12.0,80
103.249.52.0,80
103.249.128.0,80
103.249.136.0,80
103.249.144.0,80
103.249.164.0,80
103.249.168.0,80
210.52.96.0,80
210.52.104.0,80
210.52.108.0,80
210.52.110.0,80
210.52.112.0,80
210.52.128.0,80
202.38.0.0,80
202.38.48.0,80
202.38.130.0,80
202.38.132.0,80
202.38.134.0,80
202.38.136.0,80
202.38.142.0,80
202.38.149.0,80
202.38.150.0,80
103.249.176.0,80
103.249.188.0,80
210.53.0.0,80
210.72.160.0,80
210.72.192.0,80
210.73.112.0,80
210.73.160.0,80
210.73.224.0,80
210.74.40.0,80
210.74.64.0,80
210.74.128.0,80
202.38.154.0,80
202.38.156.0,80
103.249.192.0,80
103.249.244.0,80
103.249.252.0,80
103.250.32.0,80
103.250.104.0,80
103.250.124.0,80
103.250.180.0,80
103.250.192.0,80
103.250.216.0,80
210.74.160.0,80
210.74.176.0,80
202.38.158.0,80
202.38.168.0,80
202.38.170.0,80
202.40.4.0,80
202.40.7.0,80
202.40.15.0,80
202.40.135.0,80
202.40.136.0,80
202.40.140.0,80
103.250.224.0,80
103.250.236.0,80
210.74.184.0,80
210.76.32.0,80
210.76.160.0,80
210.77.32.0,80
210.77.181.0,80
210.77.184.0,80
210.77.200.0,80
210.77.208.0,80
202.40.143.0,80
202.40.144.0,80
202.40.150.0,80
103.250.248.0,80
103.251.32.0,80
103.251.84.0,80
103.251.96.0,80
103.251.124.0,80
103.251.160.0,80
103.251.204.0,80
103.251.240.0,80
103.252.28.0,80
210.77.224.0,80
210.78.0.0,80
202.40.155.0,80
202.40.156.0,80
202.40.158.0,80
202.40.162.0,80
202.41.8.0,80
202.41.11.0,80
202.41.12.0,80
202.41.128.0,80
202.41.130.0,80
103.252.36.0,80
103.252.64.0,80
210.78.160.0,80
210.78.192.0,80
210.82.0.0,80
210.192.96.0,80
210.192.112.0,80
210.192.120.0,80
211.90.0.0,80
211.92.0.0,80
211.96.0.0,80
202.41.192.0,80
202.44.16.0,80
103.252.104.0,80
103.252.172.0,80
103.252.204.0,80
103.252.208.0,80
103.252.232.0,80
103.252.248.0,80
103.253.4.0,80
103.253.60.0,80
103.253.204.0,80
211.99.32.0,80
211.99.64.0,80
202.44.67.0,80
202.44.74.0,80
202.44.129.0,80
202.44.132.0,80
202.44.146.0,80
202.45.0.0,80
202.45.2.0,80
103.253.220.0,80
103.253.224.0,80
103.253.232.0,80
103.254.8.0,80
103.254.20.0,80
103.254.64.0,80
103.254.76.0,80
211.100.104.0,80
211.100.112.0,80
211.100.192.0,80
211.101.128.0,80
211.102.128.0,80
211.144.0.0,80
211.144.224.0,80
211.145.0.0,80
211.147.32.0,80
202.45.15.0,80
103.254.112.0,80
103.254.176.0,80
103.254.188.0,80
103.255.68.0,80
103.255.88.0,80
103.255.136.0,80
103.255.200.0,80
103.255.208.0,80
106.0.0.0,80
211.147.160.0,80
211.148.12.0,80
202.45.16.0,80
202.46.16.0,80
202.46.18.0,80
202.46.20.0,80
202.46.128.0,80
202.47.82.0,80
202.47.126.0,80
202.47.128.0,80
202.47.130.0,80
106.0.2.0,80
106.0.4.0,80
211.149.32.0,80
211.152.57.0,80
211.152.58.0,80
211.154.0.0,80
211.154.176.0,80
211.154.192.0,80
211.155.32.0,80
211.155.192.0,80
211.156.32.0,80
202.57.240.0,80
106.0.8.0,80
106.0.16.0,80
106.0.44.0,80
106.0.64.0,80
106.2.0.0,80
106.2.3.0,80
106.2.4.0,80
106.2.8.0,80
106.2.16.0,80
211.157.32.0,80
211.157.64.0,80
202.58.0.0,80
202.59.0.0,80
202.59.212.0,80
202.59.236.0,80
202.60.48.0,80
202.60.96.0,80
202.60.132.0,80
202.60.136.0,80
202.60.144.0,80
106.2.32.0,80
106.2.64.0,80
211.158.0.0,80
211.158.64.0,80
211.158.128.0,80
211.167.32.0,80
211.167.176.0,80
218.7.0.0,80
218.8.0.0,80
218.12.0.0,80
218.21.128.0,80
202.62.112.0,80
202.62.248.0,80
106.2.128.0,80
106.3.16.0,80
106.3.32.0,80
106.3.64.0,80
106.3.80.0,80
106.3.88.0,80
106.3.96.0,80
106.3.128.0,80
106.4.0.0,80
218.24.0.0,80
218.28.0.0,80
202.62.252.0,80
202.62.255.0,80
202.63.81.0,80
202.63.82.0,80
202.63.84.0,80
202.63.88.0,80
202.65.0.0,80
202.65.8.0,80
202.67.0.0,80
106.8.0.0,80
106.11.0.0,80
106.12.0.0,80
106.16.0.0,80
106.32.0.0,80
218.56.0.0,80
218.60.0.0,80
218.62.0.0,80
218.67.128.0,80
218.68.0.0,80
218.97.128.0,80
218.97.160.0,80
218.97.168.0,80
218.97.176.0,80
202.70.96.0,80
202.70.192.0,80
106.48.0.0,80
106.48.8.0,80
106.48.15.0,80
106.48.16.0,80
106.48.32.0,80
106.48.49.0,80
106.48.51.0,80
106.48.52.0,80
106.48.56.0,80
218.97.184.0,80
218.104.0.0,80
202.72.40.0,80
202.72.80.0,80
202.73.128.0,80
202.74.80.0,80
202.74.254.0,80
202.75.216.0,80
202.75.252.0,80
202.76.252.0,80
202.77.80.0,80
106.48.64.0,80
106.48.128.0,80
218.241.32.0,80
218.241.64.0,80
218.241.113.0,80
218.241.114.0,80
218.244.32.0,80
218.245.64.0,80
218.246.192.0,80
218.246.224.0,80
218.247.32.0,80
202.77.92.0,80
106.49.1.0,80
106.49.2.0,80
106.49.4.0,80
106.49.8.0,80
106.49.16.0,80
106.49.32.0,80
106.49.64.0,80
106.49.96.0,80
219.83.160.0,80
219.142.107.0,80
219.142.108.0,80
202.78.8.0,80
202.79.224.0,80
202.79.248.0,80
202.80.192.0,80
202.81.0.0,80
202.83.252.0,80
202.84.4.0,80
202.84.8.0,80
202.84.24.0,80
106.49.98.0,80
106.49.100.0,80
106.49.104.0,80
106.49.112.0,80
106.49.128.0,80
219.142.110.0,80
219.154.0.0,80
219.156.0.0,80
219.158.0.0,80
219.159.0.0,80
219.232.0.0,80
219.232.96.0,80
219.235.16.0,80
219.235.32.0,80
202.86.249.0,80
202.87.80.0,80
106.50.0.0,80
106.52.0.0,80
106.56.0.0,80
106.74.0.0,80
106.75.0.0,80
106.75.128.0,80
106.75.200.0,80
106.75.204.0,80
106.75.208.0,80
219.235.208.0,80
220.155.64.0,80
202.89.8.0,80
202.90.0.0,80
202.90.112.0,80
202.90.196.0,80
202.91.0.0,80
202.91.96.0,80
202.91.240.0,80
202.92.8.0,80
202.92.48.0,80
106.75.224.0,80
106.80.0.0,80
220.192.0.0,80
220.200.0.0,80
220.204.0.0,80
220.206.0.0,80
220.207.0.0,80
220.207.128.0,80
220.207.192.0,80
220.207.224.0,80
220.207.240.0,80
202.92.252.0,80
106.108.0.0,80
106.112.0.0,80
106.224.0.0,80
110.6.0.0,80
110.16.0.0,80
110.40.0.0,80
110.44.12.0,80
110.44.144.0,80
110.48.0.0,80
220.207.248.0,80
220.207.252.0,80
202.93.0.0,80
202.93.253.0,80
202.94.92.0,80
202.95.240.0,80
202.96.96.0,80
202.96.128.0,80
202.97.0.0,80
202.97.32.0,80
202.97.48.0,80
110.48.128.0,80
110.48.161.0,80
220.207.255.0,80
220.231.0.0,80
220.231.9.0,80
220.231.10.0,80
220.231.12.0,80
220.231.16.0,80
220.231.21.0,80
220.231.22.0,80
220.231.24.0,80
202.97.56.0,80
202.97.60.0,80
110.48.162.0,80
110.48.164.0,80
110.48.168.0,80
110.48.176.0,80
110.48.192.0,80
110.51.0.0,80
110.52.0.0,80
110.56.0.0,80
110.64.0.0,80
220.231.48.0,80
220.242.0.0,80
202.97.63.0,80
202.97.64.0,80
202.97.97.0,80
202.97.98.0,80
202.97.100.0,80
202.97.104.0,80
202.97.112.0,80
202.98.32.0,80
202.98.64.0,80
110.72.0.0,80
110.75.0.0,80
220.243.0.0,80
220.248.0.0,80
220.252.0.0,80
221.0.0.0,80
221.8.0.0,80
221.12.0.0,80
221.12.128.0,80
221.13.0.0,80
221.14.0.0,80
202.98.128.0,80
202.100.0.0,80
110.76.0.0,80
110.76.16.0,80
110.76.20.0,80
110.76.22.0,80
110.76.24.0,80
110.76.32.0,80
110.76.132.0,80
110.76.156.0,80
110.76.184.0,80
221.123.96.0,80
221.192.0.0,80
202.102.0.0,80
202.102.192.0,80
202.103.0.0,80
202.104.0.0,80
202.107.128.0,80
202.109.0.0,80
202.110.128.0,80
202.111.0.0,80
202.111.192.0,80
110.76.192.0,80
110.77.0.0,80
221.196.0.0,80
221.198.0.0,80
221.199.0.0,80
221.199.128.0,80
221.199.192.0,80
221.199.224.0,80
221.200.0.0,80
221.208.0.0,80
222.126.128.0,80
202.122.0.0,80
202.122.112.0,80
110.80.0.0,80
110.88.0.0,80
110.92.68.0,80
110.93.32.0,80
110.94.0.0,80
110.96.0.0,80
110.152.0.0,80
110.156.0.0,80
222.126.130.0,80
222.126.132.0,80
222.126.136.0,80
222.126.144.0,80
222.126.160.0,80
222.126.168.0,80
222.126.172.0,80
202.122.116.0,80
202.122.118.0,80
202.122.120.0,80
202.122.132.0,80
202.124.16.0,80
202.124.24.0,80
202.125.112.0,80
202.125.176.0,80
202.127.50.0,80
110.166.0.0,80
110.172.192.0,80
222.126.178.0,80
222.126.180.0,80
222.126.184.0,80
222.126.192.0,80
222.126.206.0,80
222.126.208.0,80
222.126.212.0,80
222.126.216.0,80
222.126.224.0,80
202.127.52.0,80
110.173.0.0,80
110.173.32.0,80
110.173.64.0,80
110.173.192.0,80
110.176.0.0,80
110.192.0.0,80
110.228.0.0,80
110.232.32.0,80
110.236.0.0,80
222.128.0.0,80
222.160.0.0,80
202.127.56.0,80
202.127.112.0,80
202.127.128.0,80
202.127.194.0,80
202.127.196.0,80
202.127.212.0,80
202.130.248.0,80
202.133.32.0,80
202.134.58.0,80
110.240.0.0,80
222.249.129.0,80
223.27.184.0,80
223.166.0.0,80
223.203.4.0,80
223.203.8.0,80
223.203.16.0,80
223.203.32.0,80
223.203.64.0,80
223.223.192.0,80
202.134.128.0,80
202.137.231.0,80
111.0.0.0,80
111.66.0.0,80
111.67.192.0,80
111.68.64.0,80
111.72.0.0,80
111.85.0.0,80
111.91.192.0,80
111.91.197.0,80
111.91.198.0,80
202.141.160.0,80
202.143.4.0,80
111.91.200.0,80
111.91.208.0,80
111.112.0.0,80
111.116.0.0,80
111.118.200.0,80
111.119.64.0,80
111.119.80.0,80
111.119.82.0,80
111.119.84.0,80
202.143.16.0,80
202.143.32.0,80
111.119.88.0,80
111.119.96.0,80
111.119.128.0,80
111.120.0.0,80
111.124.0.0,80
111.126.0.0,80
111.128.0.0,80
111.160.0.0,80
202.143.56.0,80
202.146.160.0,80
202.146.188.0,80
202.146.196.0,80
202.146.200.0,80
202.147.144.0,80
111.170.0.0,80
111.172.0.0,80
111.176.0.0,80
111.186.0.0,80
111.192.0.0,80
111.208.0.0,80
111.221.28.0,80
111.221.128.0,80
111.222.0.0,80
202.148.32.0,80
202.148.64.0,80
111.223.4.0,80
111.223.8.0,80
111.223.16.0,80
111.223.240.0,80
111.223.248.0,80
111.224.0.0,80
111.235.96.0,80
111.235.156.0,80
202.149.32.0,80
202.150.32.0,80
202.150.56.0,80
111.235.160.0,80
111.235.170.0,80
111.235.172.0,80
111.235.176.0,80
112.0.0.0,80
112.64.0.0,80
112.73.64.0,80
112.74.0.0,80
112.80.0.0,80
202.150.192.0,80
202.150.224.0,80
112.96.0.0,80
112.109.128.0,80
112.111.0.0,80
112.112.0.0,80
112.116.0.0,80
112.122.0.0,80
112.124.0.0,80
202.151.0.0,80
202.151.128.0,80
202.153.0.0,80
202.153.48.0,80
112.128.0.0,80
112.132.0.0,80
112.137.48.0,80
112.192.0.0,80
112.224.0.0,80
113.0.0.0,80
113.8.0.0,80
113.11.192.0,80
202.157.192.0,80
202.162.67.0,80
202.162.75.0,80
113.12.0.0,80
113.16.0.0,80
113.18.0.0,80
113.24.0.0,80
113.31.0.0,80
113.44.0.0,80
113.48.0.0,80
202.164.96.0,80
202.165.239.0,80
202.165.240.0,80
202.165.243.0,80
202.165.245.0,80
202.165.251.0,80
202.165.252.0,80
113.52.160.0,80
113.52.164.0,80
113.52.166.0,80
113.52.168.0,80
113.52.176.0,80
113.54.0.0,80
113.56.0.0,80
113.58.0.0,80
202.166.224.0,80
202.170.224.0,80
202.171.216.0,80
202.171.235.0,80
202.172.0.0,80
202.173.0.0,80
202.173.224.0,80
202.174.64.0,80
113.59.0.0,80
113.59.224.0,80
113.62.0.0,80
113.64.0.0,80
113.128.0.0,80
113.130.96.0,80
113.130.112.0,80
202.176.224.0,80
202.180.208.0,80
202.181.112.0,80
202.182.32.0,80
202.182.192.0,80
202.189.0.0,80
202.189.184.0,80
202.191.0.0,80
202.191.68.0,80
113.132.0.0,80
113.136.0.0,80
113.194.0.0,80
113.197.100.0,80
202.191.72.0,80
202.191.80.0,80
203.0.4.0,80
203.0.10.0,80
203.0.18.0,80
203.0.24.0,80
203.0.42.0,80
203.0.45.0,80
203.0.46.0,80
113.197.102.0,80
113.200.0.0,80
113.202.0.0,80
113.202.8.0,80
113.202.11.0,80
113.202.12.0,80
113.202.16.0,80
113.202.32.0,80
203.0.81.0,80
203.0.82.0,80
203.0.90.0,80
203.0.96.0,80
203.0.104.0,80
203.0.114.0,80
203.0.122.0,80
113.202.64.0,80
113.202.128.0,80
113.204.0.0,80
113.208.96.0,80
113.208.128.0,80
113.209.0.0,80
113.212.0.0,80
113.212.100.0,80
113.212.184.0,80
203.0.128.0,80
203.0.130.0,80
113.213.0.0,80
113.214.0.0,80
113.218.0.0,80
113.220.0.0,80
113.224.0.0,80
113.240.0.0,80
113.248.0.0,80
114.28.0.0,80
203.0.132.0,80
203.0.137.0,80
203.0.142.0,80
114.54.0.0,80
114.60.0.0,80
114.64.0.0,80
114.68.1.0,80
114.68.2.0,80
114.68.4.0,80
114.68.8.0,80
203.0.144.0,80
203.0.146.0,80
203.0.148.0,80
203.0.150.0,80
203.0.152.0,80
203.0.177.0,80
203.0.224.0,80
114.68.16.0,80
114.68.32.0,80
114.68.64.0,80
114.68.128.0,80
114.79.64.0,80
203.1.4.0,80
203.1.18.0,80
203.1.26.0,80
203.1.65.0,80
203.1.66.0,80
203.1.70.0,80
114.80.0.0,80
114.96.0.0,80
114.104.0.0,80
114.110.0.0,80
114.110.64.0,80
203.1.76.0,80
203.1.90.0,80
203.1.97.0,80
203.1.98.0,80
203.1.100.0,80
203.1.108.0,80
114.111.0.0,80
114.111.160.0,80
114.112.4.0,80
114.112.8.0,80
114.112.12.0,80
114.112.24.0,80
203.1.253.0,80
203.1.254.0,80
203.2.64.0,80
203.2.73.0,80
203.2.112.0,80
114.112.32.0,80
114.112.64.0,80
114.112.96.0,80
114.112.116.0,80
203.2.126.0,80
203.2.140.0,80
203.2.150.0,80
203.2.152.0,80
203.2.156.0,80
203.2.160.0,80
114.112.120.0,80
203.2.180.0,80
203.2.196.0,80
203.2.209.0,80
203.2.214.0,80
203.2.226.0,80
114.112.136.0,80
114.112.144.0,80
114.112.160.0,80
114.112.192.0,80
203.2.229.0,80
203.2.236.0,80
114.113.0.0,80
114.113.128.0,80
114.113.140.0,80
203.3.68.0,80
203.3.72.0,80
203.3.75.0,80
203.3.80.0,80
203.3.96.0,80
203.3.105.0,80
114.113.144.0,80
114.113.160.0,80
203.3.112.0,80
203.3.120.0,80
203.3.123.0,80
203.3.135.0,80
114.113.196.0,80
114.113.200.0,80
114.113.208.0,80
114.113.224.0,80
114.114.0.0,80
203.3.139.0,80
203.3.143.0,80
203.4.132.0,80
203.4.134.0,80
203.4.151.0,80
114.115.0.0,80
114.115.68.0,80
114.115.72.0,80
114.115.80.0,80
114.115.96.0,80
114.115.128.0,80
114.116.0.0,80
203.4.152.0,80
203.4.174.0,80
203.4.180.0,80
203.4.186.0,80
203.4.205.0,80
203.4.208.0,80
114.132.0.0,80
203.4.227.0,80
203.4.230.0,80
203.5.4.0,80
203.5.7.0,80
114.132.64.0,80
114.132.96.0,80
114.132.104.0,80
114.132.108.0,80
